26	2
27	2
28	2
29	2
30	2
31	2
32	2
33	2
34	2
35	2
36	2
37	2
38	2
39	2
40	3
41	3
42	3
43	3
44	3
45	3
46	3
47	3
48	3
49	3
50	3
51	3
52	3
53	3
54	3
55	3
56	3
57	3
58	3
59	3
60	3
61	3
62	3
63	4
64	4
65	4
66	4
67	4
68	4
69	4
70	4
71	4
72	4
73	4
74	4
75	4
76	4
77	4
78	4
79	4
80	4
81	4
82	4
83	4
84	4
85	4
86	4
87	5
88	5
89	5
90	5
91	5
92	5
93	5
94	5
95	5
96	5
97	5
98	5
99	5
100	5
101	5
102	5
103	5
104	5
105	5
106	5
107	5
108	5
109	5
110	5
111	5
112	5
113	5
114	6
115	6
116	6
117	6
118	6
119	6
120	6
121	6
122	6
123	6
124	6
125	6
126	6
127	6
128	6
129	6
130	6
131	6
132	6
133	6
134	6
135	6
136	6
137	6
138	7
139	7
140	7
141	7
142	7
143	7
144	7
145	7
146	7
147	7
148	7
149	7
150	7
151	7
152	7
153	7
154	7
155	7
156	7
157	7
158	7
159	7
160	7
161	8
162	8
163	8
164	8
165	8
166	8
167	8
168	8
169	8
170	9
171	9
172	9
173	9
174	9
175	9
176	9
177	9
178	9
179	9
180	9
181	9
182	9
183	9
184	9
185	10
186	10
187	10
188	10
189	10
190	10
191	10
192	10
193	10
194	10
195	10
196	10
197	10
198	10
199	10
200	10
201	10
202	10
203	10
204	10
205	10
206	10
207	11
208	11
209	11
210	11
211	11
212	11
213	11
214	11
215	11
216	11
217	11
218	11
219	11
220	11
221	11
222	11
223	11
224	11
225	11
226	11
227	11
228	11
229	12
230	12
231	12
232	12
233	12
234	12
235	12
236	12
237	12
238	12
239	12
240	12
241	12
242	12
243	12
244	12
245	12
246	12
247	12
248	12
249	12
250	12
251	13
252	13
253	13
254	13
255	13
256	13
257	13
258	13
259	13
260	13
261	13
262	13
263	13
264	13
265	13
266	13
267	13
268	13
269	13
270	13
271	14
272	14
273	14
274	14
275	14
276	14
277	14
278	14
279	14
280	14
281	14
282	14
283	14
284	14
285	14
286	14
287	14
288	14
289	14
290	14
291	14
292	15
293	15
294	15
295	15
296	15
297	15
298	15
299	15
300	15
301	15
302	15
303	15
304	15
305	15
306	15
307	15
308	15
309	15
310	15
311	15
312	15
313	15
314	15
315	16
316	16
317	16
318	16
319	16
320	16
321	16
322	16
323	16
324	16
325	16
326	16
327	16
328	16
329	16
330	16
331	16
332	16
333	16
334	16
335	16
336	16
337	17
338	17
339	17
340	17
341	17
342	17
343	17
344	17
345	17
346	17
347	17
348	17
349	17
350	17
351	17
352	17
353	17
354	17
355	17
356	17
357	17
358	17
359	17
360	18
361	18
362	19
363	19
364	19
365	19
366	19
367	19
368	19
369	19
370	19
371	19
372	19
373	19
374	19
375	19
376	19
377	19
378	19
379	19
380	19
381	19
382	20
383	20
384	20
385	20
386	20
387	20
388	20
389	20
390	20
391	20
392	20
393	20
394	20
395	20
396	20
397	20
398	20
399	20
400	20
401	20
402	20
403	21
404	21
405	21
406	21
407	21
408	21
409	21
410	21
411	21
412	21
413	21
414	21
415	21
416	21
417	21
418	21
419	21
420	21
421	21
422	21
423	21
424	21
425	22
426	22
427	22
428	23
429	23
430	23
431	23
432	23
433	23
434	23
435	23
436	23
437	23
438	23
439	23
440	23
441	23
442	23
443	23
444	23
445	23
446	23
447	23
448	24
449	24
450	24
451	24
452	24
453	24
454	24
455	24
456	24
457	24
458	24
459	24
460	24
461	24
462	24
463	24
464	24
465	24
466	24
467	24
468	24
469	24
470	24
471	25
472	25
473	25
474	25
475	25
476	25
477	25
478	25
479	25
480	25
481	25
482	25
483	25
484	25
485	25
486	25
487	25
488	25
489	25
490	25
491	25
492	25
493	26
494	26
495	26
496	26
497	26
498	26
499	26
500	26
501	26
502	26
503	26
504	26
505	26
506	26
507	26
508	26
509	26
510	26
511	26
512	26
513	26
514	26
515	26
516	27
517	27
518	27
519	27
520	27
521	27
522	27
523	27
524	27
525	27
526	27
527	27
528	27
529	27
530	27
531	27
532	27
533	27
534	27
535	27
536	27
537	27
538	27
539	28
540	28
541	28
542	28
543	28
544	28
545	28
546	28
547	28
548	28
549	28
550	28
551	28
552	28
553	28
554	28
555	28
556	28
557	28
558	28
559	29
560	29
561	29
562	29
563	29
564	29
565	29
566	29
567	29
568	29
569	29
570	29
571	29
572	29
573	29
574	29
575	29
576	29
577	29
578	29
579	29
580	30
581	30
582	30
583	30
584	30
585	30
586	30
587	30
588	30
589	30
590	30
591	30
592	30
593	30
594	30
595	30
596	30
597	30
598	30
599	30
600	31
601	31
602	31
603	31
604	31
605	31
606	31
607	31
608	31
609	31
610	31
611	31
612	31
613	31
614	31
615	31
616	31
617	31
618	31
619	31
